budget,genre,keyword,original_language,production,release_date,country,runtime,revenue,status,title,vote_average,vote_count
2000000,Adventure,explosive,en,Kennedy Miller Productions,24-12-81,AU,95,24600832,Released,Mad Max 2: The Road Warrior,7.3,957
0,Action,father son relationship,cn,Paragon Films Ltd.,03-02-94,HK,102,0,Released,The Legend of Drunken Master,7.2,242
2000000,Crime,rape,en,Fox Searchlight Pictures,02-09-99,US,118,11540607,Released,Boys Don't Cry,7.2,353
2000000,Horror,supernatural,en,Elle Driver,21-01-11,FR,85,13101672,Released,Silent House,5.2,125
2000000,Drama,germany,de,Arte,15-03-06,DE,137,70000000,Released,The Lives of Others,7.9,958
1000000,Drama,father,en,TriStar Pictures,30-09-11,US,129,34522221,Released,Courageous,6.8,77
2000000,Drama,suicide,en,Twentieth Century Fox Film Corporation,25-09-61,US,134,7600000,Released,The Hustler,7.6,240
2000000,Adventure,partnership,en,Metro-Goldwyn-Mayer (MGM),30-08-40,US,119,9172000,Released,Boom Town,6.5,8
8000000,Adventure,france,fr,Sony Pictures Classics,11-06-03,FR,80,1477676,Released,The Triplets of Belleville,7.3,231
0,Drama,,en,Miramax Films,16-01-98,CA,89,0,Released,Smoke Signals,6.6,24
0,Comedy,biography,en,,15-08-03,US,101,6003587,Released,American Splendor,7.1,120
2700000,Drama,paris,en,Castle Rock Entertainment,10-02-04,US,80,15992615,Released,Before Sunset,7.6,718
2000000,Drama,homeless person,es,Altavista Films,16-06-00,MX,154,20908467,Released,Amores perros,7.6,521
2000000,Crime,cheating,en,Fox Searchlight Pictures,20-08-03,US,100,4601043,Released,Thirteen,6.7,339
2000000,Drama,anti semitism,en,Twentieth Century Fox Film Corporation,11-11-47,US,118,7800000,Released,Gentleman's Agreement,6.8,47
2000000,Drama,father,en,Anonymous Content,11-06-10,US,100,13831503,Released,Winter's Bone,6.8,565
0,Documentary,wound,en,Darlow Smithson Productions,05-09-03,GB,106,13885802,Released,Touching the Void,7.6,138
2000000,Drama,dance,en,Twentieth Century Fox Film Corporation,24-05-38,US,106,4000000,Released,Alexander's Ragtime Band,4.8,6
0,Comedy,brother brother relationship,en,IFC Films,17-06-05,US,90,0,Released,Me and You and Everyone We Know,7,107
2000000,Documentary,corruption,en,Sony Pictures Classics,08-10-10,US,109,7871522,Released,Inside Job,7.7,286
6000000,Drama,dj,en,Working Title Films,26-08-15,GB,96,11122090,Released,We Are Your Friends,6.3,658
0,Crime,deportation,en,Bac Films,13-09-99,US,116,0,Released,Ghost Dog: The Way of the Samurai,7.2,298
2000000,Crime,watching a movie,en,The Weinstein Company,11-09-05,US,120,5967038,Released,Harsh Times,6.3,197
2000000,Crime,hostage,en,Itaca Films,17-09-15,US,97,2801508,Released,Captive,5.6,92
2000000,Comedy,independent film,en,Miramax Films,02-08-02,US,96,2506446,Released,Full Frontal,4.8,26
0,Horror,ax,en,,31-12-86,GB,98,0,Released,Witchboard,5.9,58
2000000,Romance,gay,en,Fortissimo Films,20-05-06,US,101,5179037,Released,Shortbus,6.3,140
2000000,Drama,israel,he,Les Films d'Ici,25-06-08,IL,90,11125849,Released,Waltz with Bashir,7.8,291
2000000,,,en,,12-09-03,,120,1672730,Released,"The Book of Mormon Movie, Volume 1: The Journey",5,2
2000000,Documentary,white house,en,,27-07-07,,102,1431623,Released,No End in Sight,7.2,23
2000000,Drama,1970s,en,Caviar Films,07-08-15,US,98,1477002,Released,The Diary of a Teenage Girl,6.8,279
2000000,Documentary,nasa,en,Film4,19-01-07,GB,109,0,Released,In the Shadow of the Moon,7.6,31
0,Drama,gold,en,Film Science,05-09-10,US,104,876302,Released,Meek's Cutoff,6.5,77
2000000,History,usa,en,,11-02-05,US,92,653621,Released,Inside Deep Throat,6.8,31
0,Drama,,en,Access Motion Picture Group,01-09-00,US,99,0,Released,Dinner Rush,7.1,19
0,Comedy,independent film,en,,01-01-97,,96,0,Released,Clockwatchers,5.6,13
2000000,Comedy,loss of virginity,en,Gary Sanchez Productions,10-09-10,US,120,563706,Released,The Virginity Hit,4.6,19
2000000,Action,paris,fr,Gaumont,10-04-85,FR,104,390659,Released,Subway,6.3,86
0,Comedy,self-discovery,en,Tribeca Productions,15-04-05,US,97,0,Released,House of D,6.1,23
0,Comedy,,en,Teeth,19-01-07,US,94,0,Released,Teeth,5.2,210
2000000,Action,independent film,en,HSX Films,18-09-98,US,91,124494,Released,Six-String Samurai,5.8,36
0,,,en,,26-05-00,,0,0,Released,Hum To Mohabbat Karega,0,0
2000000,Drama,disc jockey,en,,12-09-04,CA,90,120620,Released,It's All Gone Pete Tong,7.1,52
3800000,Comedy,independent film,en,,10-06-09,US,84,111731,Released,Saint John of Las Vegas,5.9,18
0,Comedy,transporter,en,Scala Films,31-08-97,GB,96,0,Released,24 7: Twenty Four Seven,6.3,10
13500000,Drama,stonewall riot,en,Centropolis Entertainment,18-09-15,US,129,187674,Released,Stonewall,5.2,32
7000000,Animation,,en,Walt Disney Pictures,24-10-08,IN,93,1100000,Released,Roadside Romeo,6.7,3
0,Drama,heist mafia internet,en,,01-01-05,,100,0,Released,This Thing of Ours,5,1
0,Adventure,,en,Kaos Entertainment,01-03-13,US,97,0,Released,The Lost Medallion: The Adventures of Billy Stone,5.6,13
0,Comedy,wife,en,Lucky Monkey Pictures,03-11-14,US,94,0,Released,The Last Five Years,5.5,143
0,Comedy,detective,en,Strand Releasing,16-01-09,US,95,0,Released,The Missing Person,6.4,9
2000000,Comedy,gang,en,Ozla Productions,01-10-93,US,97,54207,Released,Return of the Living Dead 3,5.9,88
0,Drama,new york,en,Destination Films,10-02-05,GB,92,0,Released,London,6.1,96
2000000,Drama,independent film,en,Red Envelope Entertainment,08-09-06,US,96,622806,Released,Sherrybaby,6.3,41
0,Horror,survival,en,Votiv Films,02-10-15,US,87,0,Released,Circle,6,333
0,Horror,beach,en,Aramid Entertainment Fund,12-09-08,GB,91,3983997,Released,Eden Lake,6.7,406
0,Thriller,woman director,en,Blumhouse Productions,13-09-13,US,98,0,Released,Plush,5.4,40
0,Horror,female nudity,en,AV Pictures,16-03-09,GB,86,0,Released,Lesbian Vampire Killers,5.3,124
0,Drama,hearing,en,Muti Films,11-02-08,ZA,120,0,Released,Gangster's Paradise: Jerusalema,6.8,16
0,Thriller,loss of family,en,,01-05-04,GB,99,0,Released,Freeze Frame,6.9,18
1000000,Thriller,camcorder,en,Darclight,09-09-11,CA,92,0,Released,Grave Encounters,6.1,381
100000,Horror,slapstick,en,B\u00f3rd Scann\u00e1n na h\u00c9ireann,19-05-12,IE,86,95000,Released,Stitches,5.5,92
2000000,Crime,kidnapping,en,Hartbreak Films,01-01-10,US,98,0,Released,Nine Dead,5.2,84
2,Documentary,music,en,Eyeline Entertainment,12-12-15,GB,,0,Released,"To Be Frank, Sinatra at 100",0,0
2000000,Comedy,revolution,en,United Artists,28-04-71,US,82,11833696,Released,Bananas,6.7,165
0,Thriller,,en,,10-08-12,US,103,0,Released,Supercapitalist,3.5,2
0,Action,,en,Rockaway the Movie,07-07-07,US,76,0,Released,Rockaway,5.8,2
2300000,Crime,new york,en,Columbia Pictures Corporation,24-12-47,US,87,0,Released,The Lady from Shanghai,7.2,102
2000000,Horror,sheriff,en,Institution,01-05-08,US,88,0,Released,No Man's Land: The Rise of Reeker,4.4,27
14000000,Action,road movie,en,Alex Entertainment Inc.,01-01-02,US,97,0,Released,Highway,5.6,37
2000000,Comedy,,en,Deviant Films,10-03-12,US,96,0,Released,Small Apartments,5.7,50
0,Comedy,coffee shop,en,,09-07-13,US,87,0,Released,Coffee Town,6.7,45
0,Comedy,,en,,26-04-13,,106,0,Released,The Ghastly Love of Johnny X,6.6,8
0,Comedy,christmas tree,en,Sidney Kimmel Entertainment,10-09-13,US,107,0,Released,All Is Bright,5.3,36
0,Mystery,snake,de,Constantin Film Produktion,05-10-67,DE,85,0,Released,The Torture Chamber of Dr. Sadism,6.3,12
7000000,Comedy,brother brother relationship,en,Nu Image Films,16-01-13,US,88,0,Released,Straight A's,5.2,46
0,Comedy,virgin,en,United Artists,16-10-66,GB,99,0,Released,A Funny Thing Happened on the Way to the Forum,6.1,24
0,Documentary,presidential elections,en,,27-09-07,US,102,0,Released,Slacker Uprising,5.9,10
0,Action,based on real events,en,Silver Sail Entertainment,03-03-11,US,108,0,Released,The Legend of Hell's Gate: An American Conspiracy,3.9,8
0,Science Fiction,spoof,en,Splendid Film,20-03-15,US,90,0,Released,The Walking Deceased,4.2,35
2000000,Thriller,self-defense,en,Myriad Pictures,21-08-15,US,89,0,Released,The Curse of Downers Grove,4.4,24
2000000,Thriller,lake,en,FLF Films,02-10-15,US,92,0,Released,Shark Lake,4.4,19
19000000,Crime,sex,en,Hemdale Film,27-08-86,US,99,0,Released,River's Edge,6.7,59
0,Fantasy,,en,,01-01-03,US,103,0,Released,Northfork,6.7,24
1950000,Thriller,,en,WWE Studios,10-04-15,CA,90,0,Released,The Marine 4: Moving Target,5.8,49
1987650,Drama,isolation,en,Studio 37,24-09-10,ES,94,19152480,Released,Buried,6.6,827
0,Drama,beach,en,Film4,18-03-11,GB,97,864659,Released,Submarine,7.4,443
0,Documentary,woman director,ar,Roast Beef Productions,07-06-13,GB,88,0,Released,The Square,7.8,55
0,Drama,france,fr,R\u00e9gion Provence C\u00f4te d'Azur,21-07-06,FR,95,0,Released,One to Another,5.8,12
0,Drama,underdog,hi,UTV Motion Pictures,07-02-13,IN,160,222000,Released,ABCD (Any Body Can Dance),5.6,10
0,Thriller,judge,en,UK Film Council,25-07-08,GB,94,2957978,Released,Man on Wire,7.5,275
0,Drama,supervivencia,en,Making Movies,30-08-15,NZ,82,0,Released,Abandoned,5.8,27
1900000,Drama,,en,,24-04-15,,89,0,Post Production,Brotherly Love,6.9,21
1800000,Horror,exorcism,en,Strike Entertainment,27-08-10,US,87,67738090,Released,The Last Exorcism,5.6,328
0,Drama,musician,en,Ecosse Films,25-12-09,CA,98,0,Released,Nowhere Boy,7.2,244
1800000,Drama,southern usa,en,Charles K. Feldman Group,18-09-51,US,125,8000000,Released,A Streetcar Named Desire,7.6,281
1800000,Drama,usa president,en,Hawk Films,29-01-64,GB,95,9440272,Released,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,8,1442
1800000,Drama,heart attack,es,Instituto Mexicano de Cinematograf\u00eda,01-10-02,MX,118,0,Released,The Crime of Padre Amaro,6.2,36
1800000,Drama,refugee camp,en,Journeyman Pictures,29-06-12,US,93,21107746,Released,Beasts of the Southern Wild,6.8,403
1700000,Action,post-apocalyptic,en,Twentieth Century Fox Film Corporation,15-06-73,US,93,8844595,Released,Battle for the Planet of the Apes,5.5,215
0,Drama,musical,en,Rigas Entertainment,01-03-01,US,109,0,Released,Songcatcher,5.6,9
2000000,Drama,baby,en,,26-08-11,US,109,841733,Post Production,Higher Ground,5.3,14
0,Comedy,teenage love,ta,Nic Arts,14-08-15,IN,155,0,Released,Vaalu,6.7,5
0,Comedy,comedian,en,Snoot Entertainment,22-04-11,US,87,621951,Released,The Greatest Movie Ever Sold,6.4,88
0,Comedy,chainsaw,en,,04-06-93,,93,0,Released,Ed and His Dead Mother,5.5,12
0,Adventure,illusion,en,Prayer Flag Pictures,09-09-03,BT,108,0,Released,Travellers and Magicians,6.8,9
1800000,Western,prison,en,United Artists,31-07-68,US,114,6800000,Released,Hang 'em High,6.7,192
0,Crime,,en,Twentieth Century Fox Film Corporation,14-03-52,US,87,0,Released,Deadline - U.S.A.,6.9,17
0,Horror,nurse,en,Raw Feed,15-06-07,US,113,0,Released,Sublime,5.3,33
0,Thriller,snuff,en,,04-03-16,,87,0,Released,A Beginner's Guide to Snuff,0,0
1800000,Action,ufo,en,Independence Day Productions,27-06-13,CA,86,0,Released,Independence Daysaster,4.2,22
1800000,Comedy,,en,,03-02-12,US,101,0,Released,Dysfunctional Friends,5,4
1530000,Action,berlin,de,X-Filme Creative Pool,20-08-98,DE,81,7267585,Released,Run Lola Run,7.2,664
500000,Drama,difficult childhood,en,A Loopy Production LLC,13-01-02,US,93,150277,Released,May,6.3,152
1493619,Adventure,cave,en,Against the Wild Films,29-12-13,CA,90,0,Released,Against the Wild,4.9,19
0,Drama,independent film,es,The Weinstein Company,20-03-08,MX,106,23311391,Released,Under the Same Moon,7,28
1700000,Action,circus,en,Twentieth Century Fox Film Corporation,29-06-72,US,88,9700000,Released,Conquest of the Planet of the Apes,6.1,236
1700000,Drama,age difference,en,Miramax Films,23-11-01,US,130,0,Released,In the Bedroom,6.4,89
2000000,Thriller,rape,en,Anchor Bay Films,17-06-10,US,108,572809,Released,I Spit on Your Grave,6.3,519
1700000,Comedy,small town,en,Miramax Films,03-12-99,US,98,1943649,Released,"Happy, Texas",5.5,39
0,Drama,england,en,,20-08-04,US,86,0,Released,My Summer of Love,6,59
1000000,Drama,,hi,UTV Motion Pictures,19-09-13,IN,104,4235151,Released,The Lunchbox,7.3,221
0,Drama,woman director,en,GreeneStreet Films,05-08-05,GB,100,0,Released,Yes,5.9,7
1644736,Comedy,monopoly,en,Columbia Pictures,23-08-38,US,126,7433101,Released,You Can't Take It With You,7.2,79
1650000,War,hawaii,en,Columbia Pictures Corporation,04-08-53,US,118,30500000,Released,From Here to Eternity,7.2,133
1600000,Western,captain,en,RKO Radio Pictures,22-10-49,US,103,5400000,Released,She Wore a Yellow Ribbon,7.1,61
0,Drama,christian,en,Coram Deo Studios,04-10-13,US,102,0,Released,Grace Unplugged,6,24
0,Comedy,independent film,en,No Limit Films,09-04-99,US,84,6033999,Released,Foolish,6.3,3
0,Drama,,en,,15-10-10,,0,2592808,Released,N-Secure,4.3,4
0,Drama,women,ar,Bac Films,01-07-07,LB,96,0,Released,Caramel,6.8,52
0,Thriller,,en,Participant Media,27-08-14,ES,92,0,Released,Out of the Dark,4.6,55
0,Drama,gay,he,Metro Productions,06-06-06,FR,114,0,Released,The Bubble,7.6,20
1600000,Crime,san francisco,en,Paramount Pictures,07-04-74,US,113,4420000,Released,The Conversation,7.5,372
0,Romance,,hi,Entertainment One Pvt. Ltd.,07-12-06,IN,0,0,Released,Dil Jo Bhi Kahey...,0,0
0,Crime,exotic island,fr,Les Films du Carrosse,18-06-69,FR,123,0,Released,Mississippi Mermaid,6.7,32
0,Drama,,en,,05-10-03,,111,0,Released,I Love Your Work,6.5,2
0,Horror,vacation,en,Armory Films,12-02-16,US,99,0,Released,Cabin Fever,4.4,111
2000000,Comedy,waitress,en,Night and Day Pictures,25-05-07,US,108,22179430,Released,Waitress,6.7,129
1500000,Action,martial arts,en,Cannon Films,26-02-88,US,92,11806119,Released,Bloodsport,6.6,363
1500000,Comedy,corruption,en,Columbia Pictures,19-10-39,US,129,9600000,Released,Mr. Smith Goes to Washington,7.9,241
1500000,Drama,puberty,en,Miramax Films,28-07-95,US,91,7412216,Released,Kids,6.8,279
1500000,Comedy,childhood memory,en,Destination Films,05-10-05,US,81,11098131,Released,The Squid and the Whale,6.9,226
1000000,Comedy,jew,en,Fox Searchlight Pictures,21-04-01,US,97,10013424,Released,Kissing Jessica Stein,5.9,48
17000000,Action,martial arts,en,Radar Pictures,14-07-16,US,90,0,Released,Kickboxer: Vengeance,4.5,99
1500000,Drama,amnesia,en,Selznick International Pictures,28-12-45,US,111,7000000,Released,Spellbound,7.3,160
0,Drama,secret,en,Miramax Films,24-09-94,CA,103,0,Released,Exotica,6.5,64
1500000,Romance,prison,en,,20-01-98,US,110,2375097,Released,Buffalo '66,7.1,166
1500000,Horror,medium,en,Alliance Films,13-09-10,US,103,97009150,Released,Insidious,6.8,1737
1500000,Comedy,california,en,Edge City,20-02-84,US,92,2300000,Released,Repo Man,6.7,144
1500000,Crime,hotel,es,Naya Films S.A.,31-08-00,AR,114,0,Released,Nine Queens,7.4,153
0,Documentary,israel,en,Les Films du Poisson,09-07-12,,101,0,Released,The Gatekeepers,6.5,39
1500000,Drama,female nudity,en,Elevation Filmworks,25-03-05,US,111,712294,Released,The Ballad of Jack and Rose,6.5,43
1500000,Comedy,sex,en,3 Arts Entertainment,24-07-13,US,104,3566225,Released,The To Do List,5.5,342
1500000,Action,paris,en,Live Entertainment,01-10-93,FR,96,418961,Released,Killing Zoe,6.1,111
1500000,Drama,bomb,en,Fuller Films,19-01-01,US,98,416925,Released,The Believer,6.8,151
0,Drama,suicide,en,Crossroads Films,07-03-08,US,106,414404,Released,Snow Angels,6.5,48
0,Thriller,,en,,28-08-15,,93,0,Released,Unsullied,3,1
1500000,Horror,schizophrenia,en,October Films,10-08-01,US,100,373967,Released,Session 9,6.2,251
0,Comedy,independent film,en,,01-01-06,US,80,0,Released,I Want Someone to Eat Cheese With,5.7,12
0,Drama,independent film,en,,11-02-11,US,95,330048,Released,Mooz-lum,4.5,3
0,Comedy,new orleans,en,ArieScope Pictures,27-04-06,US,83,0,Released,Hatchet,5.7,159
1,Drama,factory,en,United Artists,05-02-36,US,87,8500000,Released,Modern Times,8.1,856
0,Drama,,en,,22-03-02,,91,0,Released,Stolen Summer,6.4,9
1500000,Comedy,parody,en,Dark Horse Entertainment,01-10-07,US,86,173066,Released,My Name Is Bruce,5.9,107
1500000,Comedy,independent film,en,,13-01-05,,0,0,Released,The Salon,3.5,1
1500000,Comedy,road trip,en,Sontalia,06-03-15,US,97,0,Released,Road Hard,6.6,8
1500000,Drama,independent film,en,Charlie Guidance,07-12-05,US,108,0,Released,Forty Shades of Blue,6,2
1200000,Drama,ambush,en,Anarchist's Convention Films,14-07-10,US,128,0,Released,Amigo,6,2
1500000,Horror,disc jockey,en,Ponty Up Pictures,06-03-09,CA,93,32000,Released,Pontypool,6.6,183
2000000,Drama,california,en,Plum Pictures,24-04-08,US,90,0,Released,Trucker,6.8,16
1,Romance,,en,,07-07-15,,90,0,Released,Me You and Five Bucks,10,2
1500000,Horror,witch,en,Alliance Films,10-09-12,CA,101,1165882,Released,The Lords of Salem,5.1,242
0,Horror,haunted house,en,Semi-Professional,04-09-14,NZ,109,0,Released,Housebound,6.5,358
0,Documentary,usa,en,Brave New Films,04-11-05,US,98,0,Released,Wal-Mart: The High Cost of Low Price,6.9,24
1,Comedy,independent film,en,Cheap and Dirty Productions Inc.,01-10-05,,87,0,Released,Fetching Cody,6.8,6
0,Drama,,en,,01-01-13,,98,0,Released,Last I Heard,6,1
9000000,Comedy,bank robbery,en,Mandragora Movies,29-11-13,IT,112,0,Released,Closer to the Moon,6.4,13
0,Science Fiction,winter,en,Nomadic Pictures,27-09-14,CA,85,1500000,Released,Mutant World,2.6,9
0,Comedy,,en,,03-02-17,,102,0,Released,Growing Up Smith,7.4,7
0,Thriller,,en,Status Media & Entertainment,03-07-15,US,102,0,Released,Checkmate,4.2,13
1500000,Drama,,de,AST Studios,20-11-15,US,90,0,Released,#Horror,3.3,52
0,Action,,en,,28-01-16,US,93,0,Released,Wind Walkers,7.5,6
1488423,Fantasy,poison,en,Walt Disney Productions,20-12-37,US,83,184925486,Released,Snow White and the Seven Dwarfs,6.9,1914
1400000,Drama,hotel,es,R&C Produzioni,06-05-04,AR,106,0,Released,The Holy Girl,6.8,10
1455000,Western,native american,en,Central Cinema Company Film,06-11-68,US,113,2620000,Released,Shalako,5.4,12
1,Adventure,,en,,17-12-04,,94,0,Released,Incident at Loch Ness,5.9,18
2000000,Drama,undercover,en,ESX Productions,08-07-16,US,101,0,Released,The Dog Lover,5.3,6
3150000,Horror,female nudity,en,Brookstreet Pictures,16-10-14,CA,100,0,Released,GirlHouse,5.2,97
0,Drama,murder,fr,Alfama Films,16-05-14,FR,75,0,Released,The Blue Room,6.2,32
0,Thriller,ghost story,en,Allure Entertainment,11-01-14,US,91,0,Released,House at the End of the Drive,0,0
1377800,Family,submarine,en,Twentieth Century Fox Film Corporation,30-07-66,US,105,0,Released,Batman,6.1,203
1350000,Comedy,ambush,en,Handmade Films Ltd.,05-03-98,GB,105,3897569,Released,"Lock, Stock and Two Smoking Barrels",7.5,1648
0,Western,,en,Moctesuma Esparza Productions,19-08-83,US,104,0,Released,The Ballad of Gregorio Cortez,0,0
1300000,Drama,suicide,da,Nordic Film,20-05-98,DK,105,0,Released,The Celebration,7.7,207
0,Comedy,bar,en,,11-10-96,,95,0,Released,Trees Lounge,6.7,51
1300000,Drama,vietnam,vi,,22-02-06,,135,639000,Released,Journey from the Fall,5,1
0,Drama,,en,,05-05-00,,105,619042,Released,The Basket,6.5,6
0,Horror,cannibal,en,Det Danske Filminstitut,22-04-12,CA,79,1632,Released,Eddie: The Sleepwalking Cannibal,6.1,30
0,Drama,biography,ky,Kirghizfilm,22-08-14,KG,135,0,Released,Queen of the Mountains,0,0
0,Science Fiction,post-apocalyptic,en,New World Pictures,15-03-85,CA,88,0,Released,Def-Con 4,2.8,10
1000000,Action,independent film,en,ContentFilm,01-01-03,US,85,0,Released,The Hebrew Hammer,5.9,18
0,Comedy,musical,en,Yash Raj Films,09-12-05,IN,122,0,Released,Neal 'n' Nikki,2.3,4
0,Comedy,duringcreditsstinger,en,Silver Nitrate Films,08-06-10,US,82,0,Released,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,3.2,34
